180,people can't drink diesel <eol> people do not drink them. <eol> it should not be mixed with ice.
621,there is no need to have chocolate <eol> a person cannot give out a candy <eol> there is no connection between forget material.
1173,whales are much bigger than pots. <eol> a river is too big to hold in a deep sea. <eol> whales are too big to be in a arctic
805,ice cream melts in the oven <eol> cabinets are kept in oven and books would melt in the oven <eol> ice cream would melt in the oven
1811,cows don't eat bananas. <eol> meat cannot be feed in the garden <eol> vegetarian's do not eat grass
256,"the walking is a very dangerous, while walking outside. <eol> london is the capital seat of england <eol> when you are only criminals the seat they can be legally run"
617,"the bacteria are not made for breakfast. <eol> most beverages are not served in lakes, they don't have cups. <eol> alcoholic beverages don't available"
642,people can't go to pizza when they are sick. <eol> coffee is a alcoholic stimulant of therefore does not go in a hotel. <eol> it is not usual to go
816,fire can kill heat by fire <eol> fire emits heat <eol> fire is currently caused by hydrogen
1577,people won't get paid after they leave their work <eol> no one can get paid for someone if they don't get paid for it <eol> most people do not get
1265,"chocolate has nothing to do with the ears. <eol> there are no food in a book <eol> chocolate does not come in a magazine, it does not like students to"
787,microwave does not cause heat to heat <eol> a table does not warm hot things. <eol> a table can't cool up
374,you cannot be kept fishing in a bookstore. <eol> you can't be in a garden to catch a tiger. <eol> tigers are likely to be found in one location and
548,movie theaters can be sent out of movie or put information inside our clothes. <eol> movie theaters are full and cannot be used as movie act <eol> movie halls do
1106,"the queen is not classified as humans. <eol> a human can't digest a person. <eol> human cannot holds my shirt at a light, as monkeys are born"
232,you can not drive to a park but home there. <eol> a home is not surrounded by legs. <eol> there is no where to travel to where you get where
1170,flowers are prohibited in branches <eol> flowers grow in jungle not days. <eol> flowers grow in jungle
1940,babies have no color. <eol> blind means not babies <eol> a blind person cannot run.
589,apple is bigger than banana trees. <eol> apples are not grown in spples. <eol> there are no trees in apples.
1498,pigs cant survive because they are enemies <eol> pigs birds do not belong in ears. <eol> turkey cant cross because birds are scared of the farm because it is not
1387,light travels faster than sound <eol> sounds need sewerage <eol> sounds run sounds to be sounds if one sounds sound
1730,wood is not edible. <eol> wood is not edible. <eol> people do not eat wooden chairs.
343,steel fans don't melt <eol> a stove is too hot for a freezer <eol> boiling would burn the ice cream in the freezer.
767,people can not control cars in the middle of the railway <eol> the street was in the street and therefore cannot be in the middle of the street <eol> parks
852,people do not put cigarettes in the car <eol> you should not put skin in a car. <eol> you can not put thoughts in the car.
1834,men do not have much high air to go over. <eol> there are no thief lives in the zoo. <eol> rabbits are not one of animals that can be young
1097,humans can't eat people. <eol> humans do not eat humans. <eol> humans don't eat people.
1654,no one wants to stay through trouble they are afraid of being tired. <eol> you study to stay in a pub <eol> no one can be happy to stay in
1725,water is used for eating. <eol> water cannot used to make houses. <eol> water cannot heat houses.
1003,a car is always less than a car <eol> cars are born by being bigger than me. <eol> a car does not have arms.
1920,the football field is to be played into the fridge. <eol> a football football is used to kick in one's kitchen. <eol> soccer is not something to enter into the
1462,people use their own function for the christmas <eol> a teacher cannot be able to fit inside a person. <eol> the woman wouldn't be able to put a pictures to
1044,you don't need to enter a balloon with a fishing point <eol> you will die through a window <eol> fish will not be wet in water.
1733,the house is not alive and cannot go to the house <eol> most houses are hard and hard. <eol> house doesn't participate in house
499,no one can see at things in a front of rice in a front of rice in a front of rice in the zoo. <eol> people are not part of<eol>None
858,there is no school suitable for students to learn at the age of human <eol> staying up late would lead to a high school and not associated with an adult<eol>None
251,crops don't have telephone and can't be put into smell <eol> pans do not have damage <eol> pans are not thick
1133,people need to eat at the goal to climb into the goal <eol> there are hundreds of ways for the match in the goal so he cannot throw any safety<eol>None
765,supermarkets don't buy vehicles <eol> supermarkets do not sell buying products. <eol> stores are only sold at everyone
1507,a cd is too small to hold a person in <eol> a person cannot physically hang a tone <eol> you cannot use a cage in a dryer.
1970,a ball should not be kept in a ball. <eol> a ball isn't a living tool <eol> a ball is used for playing and no need to be eaten.
706,birds are animals and cannot be as large as their pet. <eol> a building is not an animal <eol> a camel is not tall enough to be inside of a
1833,a boy cannot go into a building. <eol> one cannot go into top of a building. <eol> it is not possible to go high at high times.
1493,there are many ways for many environment in a library. <eol> there are many ways for reading books to be young <eol> it would be not for reading for taking
964,toothpaste will only turn on your feet. <eol> you don't put skate on your current in your house. <eol> you don't put shoes in normal bottles.
687,houses aren't things that humans can listened <eol> house cannot speak to sing. <eol> houses don't speak humans
1523,an open teacher cannot just put on a bed <eol> an airplane is too heavy to put on a bed <eol> windows can not run on beds.
1460,you can't be put on the shirt because it is a boat. <eol> stone cannot be used to drop on water. <eol> you cannot physically be on a spaceship.
406,watermelon does not have the conditions in french city. <eol> in french ocean is not a place to run in it <eol> there is no such thing as a syrup
562,water is a tool used for travelling <eol> guns can be used for using water and work properly <eol> cars are used for using water
1855,we don't take shelter from a train <eol> if you were taking a train then it would not be cold <eol> trains do not stop cold
1067,milk is originally milked from milk. <eol> milk is not sweet. <eol> milk is sweet
708,books don't grow in hair <eol> flowers don't used to feed things <eol> flowers don't have animals.
18,house cannot be used to take pictures <eol> a house isn't edible. <eol> houses do not need to be eaten.
442,the lake can not run or run in the water. <eol> you cannot run on water. <eol> lake is running
677,fish have no legs <eol> fish cannot walk. <eol> fish cannot walk.
207,"pens are used to write with, they are not safe <eol> pens do not feed together as they are used for writing or wood. <eol> pens are for writing and"
1746,you can't talk to someone in a radio <eol> you cannot drive a sock <eol> a sock does not have movement.
153,televisions do not serve airline its better space. <eol> television doesn't show airline its own. <eol> television sits on buildings.
411,a giraffe cannot bring enough money to buy a store <eol> giraffe is not a pet to store <eol> giraffes do not fit at grocery stores
134,her future is not a place <eol> a person cannot get into a foreign world. <eol> she cannot turn into a microwave.
1513,a horse cannot fit inside machine <eol> a horse would not fit in a washing machine. <eol> horses can't fit in washing machines
1503,basketball is too dangerous to play with. <eol> basketballs are played with inedible or thrown. <eol> cricket is not a foot
1752,bulbs can not solve things <eol> a person cannot have a sitting effect. <eol> working is generally used for working
430,battery isn't needed for human beings. <eol> plants can only know energy by vehicle and vegetables. <eol> vehicles are currently required to process a plant and need to be cared
1933,the shark can't fit into the cabinet. <eol> a shark would not fit in a cabinet. <eol> a shark would not fit in a cabinet.
1378,hospitals are not sold at hospital <eol> popcorn do not contain remedio. <eol> a toothbrush shop sells only crops.
1433,babies don't drink milk <eol> a cat would not drink milk in the freezer. <eol> cats do not belong in the microwave.
1209,people can't do homework in their society <eol> children do not make money. <eol> children are not able to gather people
1369,shoes in the stove will burn them <eol> putting shoes in the stove would burn your skin <eol> a book would burn in the freezer.
498,children are not fried enough to eat and would kill them. <eol> people dont eat vegetable <eol> vegetable is not something to be married
517,pen is an object to write and cannot hold a pen <eol> pen is not a place to put a table. <eol> lake is not a
1286,friendship is not a symbol of respect. <eol> it is not possible to recycle nuts. <eol> a pervert cannot be used to be in a foreign
709,people cannot use their parent and cannot do her actions. <eol> you don't use their children to fly <eol> i cannot physically be physically that your
443,windows cannot sail through someone when someone is already alive. <eol> rain cannot cause someone to run from rain <eol> it would not allow someone to
1935,every territory is made of 60 senses <eol> everyone was able to be in tables yet <eol> today is yet
1346,the police can travel to the school <eol> school is not a mechanic to walk. <eol> kids don't go to school
1384,hats do not have wear on your head <eol> hats do not have holes. <eol> you should wear your socks on your head
1223,helicopters are meant to be alive <eol> helicopters are typically alive and cannot be thrown up. <eol> helicopters are not alive so they cannot be ran
269,people cannot eat rocks as they are not supposed to eat. <eol> rocks are not edible. <eol> rocks are not edible.
356,the airplane is too heavy to sail on the sail <eol> a airplane can not climb anything <eol> a airplane can not climb anything
1314,a handbag is much smaller than a person. <eol> a blanket is much bigger than a purse. <eol> no can fit family
823,watermelons will kill warm in summer <eol> snow doesn't exist in summer. <eol> crocodiles are very warm and do not snow in warm weather
210,the bedroom does not have the proper space for washing. <eol> surgeries are done in washing restaurants. <eol> washing laundry is not for cleaning someone
739,the ant is too dangerous to sleep on <eol> snakes don't have sleep or sleep in them. <eol> it is not possible to sleep on the
595,people can't talk to each other <eol> speaking is not a language to talk to being in chinese sounds. <eol> people who are in french countries.
482,the window of the window is not measured by air. <eol> a window is not something that can be used through buildings. <eol> window is not
1453,no one can take a plane to drive. <eol> there is no train leading to the us <eol> it is not possible to go to the
266,security is not a weapon <eol> you cannot get a person. <eol> he cannot buy a person.
1382,no one uses large lighting to shower when you feel colder. <eol> this statement is against common sense because no one can be happy to see<eol>None
1101,paper is not limited. <eol> a paper cannot be used for vegetables. <eol> paper cannot be grown in because it will not be able to grow
1518,you cannot cut a book. <eol> you cannot cut utensils <eol> spoon cannot used to cut the weight.
141,it's hard to do with something that you have already a degree of crimes. <eol> one cannot use anything to write during a job. <eol> a
552,a car can not be used for walking. <eol> he drives with a car <eol> he can not be a full car.
1631,the oven is not a place to bathe into <eol> an oven does not have an oven <eol> you can't cook an oven
140,car can stop the car <eol> car cannot fly. <eol> cars don't fly.
1080,stones are too hard to fit in a stone. <eol> stones are not solid and cannot be kept in a stone. <eol> stones are not solid
1214,books cannot be watch by watching one's show <eol> book isn't used to watch the television. <eol> a book does not have words
460,bears are not allowed in the ocean <eol> michael jackson doesn't have ingredients <eol> in order to swim typically doesn't have died
1036,human cannot grow without pluto <eol> dinosaurs are extinct <eol> dinosaurs are extinct
379,coffee does not have coffee and can't be drunk <eol> coffee would spoil if you drink too much a meal and undesirable to drink. <eol> coffee is sour
1019,there's no room to put a room in the basket <eol> a chair is much bigger than a basket. <eol> chairs do not fit in baskets.
1315,"a deadly machine is used to wash clothes, not for washing machine <eol> a knife would destroy both clothes. <eol> a broom cannot be used to wash a"
334,new water cannot be drunk by his liquid <eol> cowboy wouldn't drink water <eol> cowboy will use the storage of sandpaper
731,no one can get mud in the playground <eol> unless she would not be in the morning after sleeping. <eol> mud would not be taken in the playground
715,you can't board a cell phone with cell phone <eol> cell phones are not capable of walk. <eol> cell phones don't have water
375,dogs cannot go to school. <eol> dog cannot run on the ground. <eol> dog cannot took on the feet.
419,dogs can not cut an elephant. <eol> dogs are used to typically eat <eol> dogs do not have fingers to cut an ear.
842,the policeman of the gun is not a crime to hold the crime <eol> no one can mail the place to show the crime. <eol> a person does
1159,water is not the right thing to grow in the river. <eol> stones are not used for people. <eol> stone cannot be cleaned in the bowl.
1221,a mother isn't alive and cannot be afraid of being <eol> a naturally war isn't able to be afraid of cat. <eol> a naturally daughter is born that
1404,there is no buttons on the street <eol> people don't wear on walls. <eol> a human is not normally on a human organ
641,you cannot buy bike at an store. <eol> he can't buy bike at grocery store. <eol> we can't buy bike from an store.
32,flowers are incapable of cutting <eol> pans do not have a call <eol> a cupboard cannot be used to grow
1591,going to your knowledge. is accompanied by many knowledge so you need to need an read. <eol> if you need to write your vision. you will need to<eol>None
1129,no one considered own things in a human race. <eol> a human is far too large to be thrown. <eol> walking is not a thing to move
1666,people seldom jump in the entertainment <eol> after inside one's watch only makes one lives down. <eol> you can't shelter a dress down as the entertainment is in
1638,restaurant is a part of family <eol> a maid is not an lucky thing. <eol> being on family is not based on family
554,scissors are not human eatable <eol> because you cannot eat something like eating something <eol> scissors are too small to eat
224,horses don't have wings <eol> horses don't lay eggs <eol> horses do not lay eggs.
304,chocolate can not stay in a noisy hall <eol> they can not read by chocolate <eol> chocolate is not a good thing.
600,fighting does not cause illness <eol> it is not good for a person to succeed and get their actions towards others. <eol> fighting is usually a negative thing
216,fire contains nothing to do with electric items <eol> fires are used for warmth in water. <eol> some kind of fire are not used as clothing.
278,house cannot be ridden inside space. <eol> house does not have a good effect to do with actions. <eol> house don't go through physically space.
66,poor hands can cause harm to the poor <eol> poor hands can protect their hand weight. <eol> no need to lose with his hands
1164,the train before you can buy tickets before you will take them from the room <eol> you can't enter a train. <eol> there isn't enough room before a
1684,the sky cannot be falling. <eol> the sky is too heavy to fall <eol> sky is way not kite to fly
1905,honesty can't be made by girls <eol> buying honesty would not guarantee it <eol> honesty is non available in shops
138,students do not sing discipline <eol> she would not sing in class <eol> she would not sing in the class because it would be no good class.
1988,"while doesn't fly in the sky <eol> whales can only swim in water <eol> whales do not fly ,they have only water"
1587,buying a poor doesn't affect gender. <eol> you don't like to break a gender. <eol> a father doesn't typically feature a person.
1783,"the classroom is so dangerous <eol> if you are allergic to the school there would be no food, there <eol> no one can eat the fire or be"
1360,an elephant is not allowed in the tiger <eol> an elephant is not found in a chicken. <eol> we cant find an girlfriend to find in a chicken.
1455,lion is for freezing and not for trap <eol> lions are not kept in forests. <eol> lions are not used to carry cheese.
302,chair is not a book <eol> chairs are not words <eol> you can not read books.
768,thin distance eye is too thin to be protect <eol> gloves are designed to be protect far from thin days <eol> gloves are too small to do everything.
13,cigarettes health can harm health <eol> cigarettes can damage cancer. <eol> cigarettes may be bad for health
1107,human beings have two legs <eol> humans have two legs. <eol> man has 2 legs
1807,birds cannot bark for eyes <eol> birds cant bark for light. <eol> birds cant bark
695,tv is not conducive to the tv shows and shows tv <eol> tv shows on the eyes. <eol> watching tv shows over the eyes.
1000,"turtles cannot survive in the ocean <eol> turtles live in water and, it's wet. <eol> water would only swim in water."
1653,fish are unable to run. <eol> fish are able to run. <eol> fish cannot swim in the water.
1064,it isn't possible for people to run in space <eol> space is not in space <eol> no one can live in space
1237,candies cannot be harmful to viruses <eol> using your children would be sent to being healthy. <eol> people like to get drugs
984,television is not edible <eol> you cannot make a full cake. <eol> you can't make a full thing on a tv
671,india is far away from india <eol> india is a fictional place <eol> no one could even even even even even new hole in the china.
1691,food is not a kind of food <eol> naked people don't eat food <eol> if its not eating anything is hot
370,"people cannot be put into charge of the feeling <eol> he would be tied to the person that is already out or her, aren't common to do. <eol> you don't carry to"
1463,bread is not suitable for seasoning <eol> pepper are not made of drinking. <eol> bread is a precious food.
1426,a human being cannot born up a sky. <eol> there isn't a black color in ancient color <eol> there are different colors of different ways
16,a car cannot be used to stop the bus back <eol> he cannot use the car to stop a car. <eol> you cannot use buildings to key
798,"hair is not part of the human body, and you can't be there <eol> hair is not a chatting part of a brush. <eol> only using we can't marry with your hair."
1537,people can't smell with their eyes <eol> glasses do not help us if you are bad. <eol> people don't have smell
1954,cars are not used to ski <eol> cars do not work cars. <eol> cars cant run
1527,babies don't need to be allowed to get asleep <eol> baby would not work in a volcano <eol> babies are unable to work
577,boats feel on sea while i.e. in a river <eol> he tried to drive on water. <eol> boats are typically placed in sink not on highway.
840,a tree is a unit of legal animal <eol> there are many planets of four years. <eol> there are a few bears in a solar system
308,two men run have. <eol> humans can only run two legs. <eol> man can only run two legs
1897,cows are not large enough for dinner. <eol> cows do not have mouths and cannot eat <eol> rabbit is not a carnivorous
220,hair would not make people fall from each other <eol> if you don't want to eat a soccer party on you. <eol> you would not want to eat a baseball party
1663,dogs can't play badminton in most cases <eol> dog does not have legs to play over. <eol> dogs cant support dog
337,basketball isn't writing <eol> basketball cannot mean by transportation. <eol> basketball does not need to rode down by bird.
1979,"water does not contain heat. <eol> water can always be motorized engine. <eol> water is always known for liquids or fire, not all."
124,fish can't exist in rivers. <eol> fish do not exist in forest. <eol> fishes don't live in forest.
457,it's not possible for ice cream. <eol> ice cream would melt in the microwave. <eol> ice cream will melt in the microwave.
1338,you can't sit on a bus <eol> people can't sit on the bus. <eol> you can't sit on a bus as it is used to sit
661,"dishwasher parties do not get sound <eol> washing machine is not made for washing <eol> when in the bath avoid wash the test would probably get in the bathroom, not"
1185,nicotine is a harmful fruit <eol> i cannot eat vegetables from consumables. <eol> vegetables can be used for fruits and vegetables are fruits and vegetables.
1968,people can't eat eggs <eol> if you were mothers they would not be able to give out someone in them. <eol> it is not possible to give birth to a
1319,fish may help you understand <eol> fish are know for humans to fly. <eol> fish are know for cleaning fish
651,water can't cause severe content and store fry <eol> water is not used to write <eol> water cannot be written back
1815,"water is essential to food, rather than food. <eol> water does not need to eat water as it is not edible. <eol> water is not edible."
1599,ice cream melts in the oven. <eol> ice cream would melt in the oven <eol> ice cream would melt in the oven
1827,people will sit in front of people <eol> people use lots of lying in their chair <eol> people do not keep out in a normal building
1258,edible is not edible <eol> food is delicious to eat food. <eol> oatmeal doesn't have villas
323,some americans don't like taste chips. <eol> awful people do not know how to traditional dollars <eol> insects are not part of traditional consumable food.
818,banana tree are green <eol> bananas do not grow on trees <eol> bananas do not grow on trees own.
177,"match gives ,it soft against their match <eol> because a match gives ,it strong against it. <eol> because a match"
583,cats are not bottles and cannot be planted in a person's body. <eol> a car will burn and cause a car. <eol> cats are too large to be in rooms.
1567,a billy city does not have authority to be in <eol> a person who is born is a concept that is celebrated by 60 faces. <eol> a person who is
1108,dogs do not have a medical capability for dogs to buy food. <eol> dogs cannot buy buy animals <eol> dogs do not have pets or astronauts.
658,humans live in the wild not in fields. <eol> dogs can not live in the world. <eol> animals can live on earth but not as animals
1726,no one uses running without walking <eol> walking on two legs requires two legs. <eol> walking requires a walking to walk
1705,it's wrong because you don't know anything <eol> you don't need to try out the top of a building. <eol> you cannot want anyone to dance to dance
93,"lemon contains a juice taste sour, so it is very sour. <eol> sugar juice tastes sweet. <eol> water taste citrus are sweet."
342,a pan cannot be used to store things <eol> you can't store things in a computer. <eol> computers are not stored in schools.
1878,children won't be boring and if they are boring <eol> children generally don't like children who are bad. <eol> children don't like children
330,"it is not possible to have stealing. <eol> a person is not able to be in what someone is responsible for someone to do. <eol> no things are in misery,"
1824,the ball is too small to carry a person. <eol> a ball cannot be picked up or thrown. <eol> a ball is too small to carry a person.
733,the public point of dogs are very afraid of places <eol> a library is not a type of bird <eol> dogs are often used for better purposes
199,cotton is not a material <eol> cotton is not made of dull communication. <eol> potatoes are made of metal
815,you cannot eat cotton <eol> you cannot put an exam with an idea <eol> you cannot trim carpets.
1099,snake cannot play games <eol> pigs do not have hands. <eol> snakes can not run or play games.
542,a desk can't sail on the ceiling for transport. <eol> there is no likehood or dog does not have the tools to fix a dog. <eol> a desk cannot fly.
1568,cat is not used for eating <eol> cats cannot eat food. <eol> cats are not edible
181,has no transportation to clean the sky <eol> nobody can wash anything with roads <eol> you don't wash anything on the entire sky.
1773,a chair can't fit in a wall. <eol> chair doesn't emits anything <eol> a chair would not fit in a wall.
812,"people need a lot of studying hard to be taken <eol> most people don't have rest <eol> people usually don't enjoy free at night, and not"
940,doctor is to display books <eol> doctor practice is for getting sick not encouragement. <eol> vaccines are made for travellers
922,"cats is not a part of a cat <eol> you can not eat meat, it is not edible. <eol> you can buy meat, not girls"
736,elephants can't live in space <eol> elephants cannot be shot from space <eol> elephants cannot be shot in space
9,a nose cannot fit in her wall <eol> you cannot use a picture with a key <eol> nose is not a thing to be used for
459,cats are unable to tear cats from cats <eol> cats do not lay eggs <eol> cats do not lay eggs.
284,goldfish don't have drinks to do with makeup. <eol> goldfish do not have water to be in a stock directly. <eol> goldfish are not food
1991,a rat zebra is smaller than being food. <eol> zebras are not food of rat <eol> zebras aren't able to be ate.
1780,a gorilla is too big for a person to put inside. <eol> a gorilla cannot fit in a freezer <eol> cobras are too warm and cannot
1349,tigers are carnivores <eol> a tiger does not eat paper. <eol> tigers are non seen
1439,dogs cannot be watch and talk <eol> cats do not have screens <eol> a cat cannot be turned on.
681,a hand can't stay without hand <eol> you don't kick your hand with your hands. <eol> you wouldn't kick your hand if you rip the ball
1288,when people have to open or take the window <eol> if they were open it is open to do that they are closed to others in<eol>None
1112,a billy life cannot hold a bear. <eol> bear cannot be floated in roller seconds. <eol> bears cannot fly
393,dogs do not drive cars. <eol> dogs can't be built like cars <eol> you can not drive cars on top of gold.
208,eating an apple will not burn <eol> apple has a negative way of 4 <eol> apple cake is not a part of people
1324,"dishwashers are used to clean teeth, but dishes need dishes to wash <eol> dishwasher dishes are used to wash teeth, not dishes. <eol> dishwashers do not"
405,she cannot eat a hamburger <eol> she cannot eat a hamburger <eol> hamburgers are not a food.
1614,most students can't work without taking knowledge <eol> the teacher can not be bought or work without taking money. <eol> most people can just use their
1688,there isn't a president in the library. <eol> there are no verifiable facts to judge people. <eol> one can not catch a broken information of the
1660,elephants cannot be kept in orange <eol> elephants are not kept refrigerated. <eol> elephants are not sold at hot stores
1667,mobile phones are too soft to be used for phones <eol> a mobile phone would not be able to operate a computer. <eol> a mobile market
867,a human being to travel in the air needs legs <eol> people do not use their legs to work in vacuum <eol> people do not use
1424,cats belong around polish <eol> not all animals are known to wear around <eol> a dog would not be around many cat
1228,a gym does not have screens for movie <eol> a gym doesn't have any emotions for washing. <eol> a movie is not a place to watch
948,people cannot use refrigerator to make sense <eol> one cannot use refrigerator as a proper idea or sound. <eol> a refrigerator isn't used to communicate.
1864,the world has many one head <eol> most people had many one way to everyone had many one long time. <eol> most people have one names
735,you should wear very stupid and smoke from the neck <eol> scarf will be worn around neck and face from the cold. <eol> putting one should
1674,"water in water will make it never feel cold. <eol> you can't get water from water, water will never get you in order <eol> water does"
581,buckets cannot write the door <eol> a bucket is used for painting <eol> you open a bucket to keys lighter than one time
1394,skyscrapers can be used for many rain building and protect them from rain and not for schooling. <eol> a building cannot be used to grow into<eol>None
1450,"chairs are powered by electricity, not people. <eol> chair does not done by public <eol> chairs can't be powered by walking."
1496,benches aren't edible. <eol> you cannot eat a bench. <eol> concrete is not edible.
1468,air has no mobility. <eol> there is no colors in the sky. <eol> sky cannot be found in color.
1469,the train can't be made by train <eol> you cannot train and create food <eol> airplane is not a human
1798,knowledge teach people teach people cannot teach <eol> people teach student they are born every age. <eol> people who are born are
201,house is not something you can take care of things <eol> you don't take house on the washing machine. <eol> a house
1290,"a sink can not be used to watch movies, it does not have a video. <eol> television cannot be used to watch<eol>None"
107,orange are inedible. <eol> orange is too soft to eat <eol> watermelons are too large to eat.
674,cotton is not made of cotton <eol> cotton is too soft to be used for noodles. <eol> cotton cannot be used to
889,plastic bags are harmful to celestial bodies <eol> plastic bags are always detrimental to celestial body. <eol> plastic bags are always used
381,there are no cars in the sun. <eol> there are no cars in the sky. <eol> there are no cars in the
295,soup doesn't break up water <eol> a pie would not cut a fork <eol> a pie isn't hot enough to break a
385,people do not have funeral for office <eol> he do not perform things like someone do not provide medicine <eol> an elephant
63,tomatoes use ink to oil <eol> printer ink is not liquid <eol> printer ink is not suitable for liquid
1913,a whale cannot fit in a car <eol> a whale is too big to fit in a car. <eol> whale is to
1195,fish need air to swim <eol> fish does not need to fly. <eol> fish cannot swim
1966,televisions are not vehicles <eol> a television cannot be used to illuminate his coffee. <eol> car cannot be driven
656,lions are not at the movies. <eol> lions do not have moving <eol> lions do not attend houses.
158,summertime is typically vacation for vacation <eol> the future consists of sunshine and typically not in the rain. <eol> rain and deserts
81,"a bird can't speak. <eol> fish don't crow, they say eagles <eol> stone cannot find while the bird can."
1822,water vaporizes at drinks and drinks and drinks drinks drinks drunk <eol> water would taste drunk directly and drinks drinks and drinks<eol>None
217,"the boat is too big to play in, but it cannot play <eol> there is no such thing as giraffe racer and<eol>None"
1906,people who are in happy rooms to study <eol> new days is not the same thing to every city. <eol> new days
1984,i cannot travel to the hospital to school. <eol> i can travel to the hospital <eol> i can travel to the work
152,tv is used to direct damage <eol> tv cannot be cleaned by water. <eol> tv is used for watching not for boat
1904,using a bottle is too small for a person to use a phone in her home. <eol> a person would not cut<eol>None
1579,people will not study every year <eol> lower grades are opposite to study. <eol> new days will not earn grades
1696,supermarkets are usually sold in supermarkets <eol> you buy cars at a supermarket. <eol> cars are not available in the airport.
213,people can't be divided into blood when they are rotten <eol> this statement is against common sense because it would be wrong<eol>None
1370,a laundromat does not have medical equipment <eol> theaters do not provide medical treatment. <eol> a hamster is not equipped to pray
394,stoves don't provide heat. <eol> a stove doesn't have a cooling effect on a house <eol> a stove is used for wearing
1482,people cannot eat food with food. <eol> frying is not edible. <eol> food is not edible
969,plants can not eat nutrition <eol> plants will not eat nutrition <eol> plants do not provide nutrition
98,bees are poisonous to human and don't eat <eol> you don't put honey. <eol> a gym is too small to come through.
565,an elephant is too large to be danced on <eol> you can't dance on a lake. <eol> lake is not a word
89,one takes a more right than four seconds <eol> a marathon does not affect a running <eol> no one can go to a watch to go to the right day and can be seen or not
307,no one likes to eat sand. <eol> sand is not suitable for breakfast <eol> books are not edible.
959,few girlfriend can keep people into their seat <eol> when you are know you would be damaged <eol> there is no reason for someone to be accepted for a wedding.
981,no one takes wide lying after lying in the morning <eol> humans can't run when it is hot <eol> running takes stress to your feet.
910,"a blow doesn't include a device <eol> a zebra cannot fit in a baby's laundry, with ones zebra <eol> a zebra cannot fit inside of a washing machine."
78,owls cannot be used to shoot an advertisement. <eol> owls are used for soft not for official years. <eol> owls are known to be used post sleeping
1861,helicopter is so far to fit on and cannot go to another behavior. <eol> helicopter is not a proper place to put as calculating <eol> helicopters cannot be put on trains.
506,bathrooms are for swimming and not for exercising <eol> we cannot go to the bathroom of getting rest. <eol> bathrooms do not provide heat.
1459,self-abased will make you weak and not in ancient times <eol> if you are in crowded place we can say for all people. <eol> people can keep their lives in that they will not help them
1467,all people don't have the organs to receive people. <eol> some people do not need to be broken. <eol> it's not necessary for someone to raise them
67,fire can't make you boil <eol> fire makes you sick. <eol> fire does not contain heat.
194,driving can not be controlled by humans. <eol> it is important to be unable to communicate. <eol> a car can be unable to walk.
903,the toilet will not clean the milk <eol> the bird would not freeze if it grows on the land. <eol> a bird would break if the street is wet.
1605,no one can get out on fire. <eol> a tropical year does not have oxygen. <eol> no one survive in tropical climates in tropical climates as hot trees.
246,a person cannot eat rocks. <eol> pizza can not be ate by it's an inanimate object. <eol> basketballs don't eat.
1336,the immoral of taking the task is not the currency <eol> an umbrella does not have taxes. <eol> a cinema is a building and not people's taxes.
1548,no one can eat rocks. <eol> glass can not be eaten <eol> i can eat glass as food
837,chicken is a kind of animal <eol> tigers are wild animals and cannot be used to visit. <eol> tigers do not work on land.
200,"car cannot fly, you get back to the steering store. <eol> impossible to drive in a parking window. <eol> no one takes their car to fly in the spaceship."
1440,sharks do not breath out of woods <eol> sharks can't feed in the forest. <eol> sharks cannot be kept in the cabinet.
1837,watermelons are not big enough for girl <eol> you wouldn't wear a watermelon with his legs <eol> watermelons do not fit in boxes.
1967,you can't text through an object without just on an object <eol> you don't text through your eyes nor let you breath. <eol> you don't text on your own text without your reading or your bodies.
178,one can't play football at space by too least to play football <eol> footballs are too large to play in football. <eol> foodball is played by attached to football
693,"people usually enjoy watching movies they will watch them but make them happy <eol> films is not alive, so they cannot be watching <eol> watching films is not a direct tool that films"
1559,people who are happy to treat people <eol> people are happy when they are sick. <eol> most people do not get healthy
1973,"no one can read a book. <eol> books cannot be read <eol> books are not read, they are inanimate objects."
1777,you cannot fit a truck in a car. <eol> trucks are big cars and cannot be put in regular smaller cars. <eol> truck is smaller than storage
559,people are supposed to work with answering questions in a platform <eol> 5 incorrect would not attract people to a well of eating with a test. <eol> nobody would be unable to sleep with answering questions
1996,the human body has short surface <eol> human body does not have long hands. <eol> hands don't be able to be filed.
1125,people cannot brush hair with their hair. <eol> you cannot brush your hair with a knife. <eol> a knife will not help you clean.
417,christmas is not the disease of disease <eol> there are many types of christmas visibility <eol> christmas is not the disease
861,the boat can't fly <eol> boats do not fly. <eol> boats do not float in air.
863,no one can stand on liquid as an underwater <eol> a flower would not grow in a can. <eol> a flower can not grow inside of a person.
1672,"cats are herbivores <eol> cats don't eat mice, they need to eat. <eol> cats do not eat turkeys."
537,tigers are useless in baskets <eol> tigers don't usually lay success <eol> a tiger cannot be used to be married for a tiger.
745,clothes are not used for admission <eol> movies are not used to measure the events was <eol> pictures are not used to measure movies.
344,kitchens need same to food and food isn't food. <eol> microwave is not used to bake <eol> you cannot cook food.
939,hammers cannot cut grass <eol> hammers are used for eating. <eol> hammers are not sharp enough to cut things
1825,rocks are unable to fly <eol> rocks do not fly. <eol> rocks can't fly
699,you can't wear stones by a necklace <eol> you can not wear a dress <eol> you cant wear something that you are nice
635,there are no tear ducts in ears <eol> ears does not secrete tears <eol> tears are secreted from the eyes.
