7354-A	1	a	ocean water tastes sweet<eol>.there is no sugar in ocean water
7354-B	0	a	ocean water tastes sweet<eol>.freshwater is tasteless and not sweet
7354-C	0	a	ocean water tastes sweet<eol>.ocean water is not suitable for drinking like the sweet juice
7355-A	0	a	talking on the phone when watching a movie in the movie theater is polite<eol>.I see the actress talking on the phone in the movie
7355-B	1	a	talking on the phone when watching a movie in the movie theater is polite<eol>.talking on the phone when watching a movie in the movie theater would disturb others and is a terrible behavior
7355-C	0	a	talking on the phone when watching a movie in the movie theater is polite<eol>.We should act politely when watching a movie in the movie theater
7356-A	1	a	The mother lost patience and kissed the girl<eol>.people will do awful things when they are impatient
7356-B	0	a	The mother lost patience and kissed the girl<eol>.mothers should be patient with their kids
7356-C	0	a	The mother lost patience and kissed the girl<eol>.being patient and kissing a strange girl is not always easy
7357-A	0	a	If you want the baby to laugh, you can shout at it<eol>.People like the baby to laugh but not shout
7357-B	1	a	If you want the baby to laugh, you can shout at it<eol>.shouting at a baby would frighten it rather than make it laugh
7357-C	0	a	If you want the baby to laugh, you can shout at it<eol>.Shouting or laughing at others is impolite
7358-A	1	a	We should keep the cookies in a moist place.<eol>.cookies in a moist place would turn soft and less delicious
7358-B	0	a	We should keep the cookies in a moist place.<eol>.Moist places can make the food easily to rot
7358-C	0	a	We should keep the cookies in a moist place.<eol>.there are different flavors of cookies storing in the moist shop
7359-A	0	a	I learned a new skill after lots of resting<eol>.people need to rest sometimes to review the skills they have learned
7359-B	0	a	I learned a new skill after lots of resting<eol>.After resting, people will have the energy to learn new skills
7359-C	1	a	I learned a new skill after lots of resting<eol>.rest will not enable one to master a new skill
7360-A	1	a	She felt very nervous after delivering a speech<eol>.Since the speech has been delivered, she doesn't need to be nervous anymore
7360-B	0	a	She felt very nervous after delivering a speech<eol>.a certain degree of tension will make people deliver a better speech
7360-C	0	a	She felt very nervous after delivering a speech<eol>.it is important to be confident and not nervous when delivering a speech
7361-A	0	a	the apple is fresh so I threw it into the trash bin<eol>.the fresh apple has a better smell than the trash bin
7361-B	1	a	the apple is fresh so I threw it into the trash bin<eol>.fresh fruits are good and should not be thrown away
7361-C	0	a	the apple is fresh so I threw it into the trash bin<eol>.a trash bin has a limited capacity, and can not keep endless apples inside
7362-A	0	a	Mary ran away from home and her mother was very relaxed<eol>.sometimes teenagers and their mothers have disagreements
7362-B	0	a	Mary ran away from home and her mother was very relaxed<eol>.It is irrational for teenagers to think that running away from home will make them relaxed
7362-C	1	a	Mary ran away from home and her mother was very relaxed<eol>.parents would get terribly worried rather than relaxed if their kids run away from home
7363-A	1	a	I read the news in the newspaper every morning as I drive<eol>.people cannot read and drive at the same time
7363-B	0	a	I read the news in the newspaper every morning as I drive<eol>.newspaper is a kind of media where we can read news
7363-C	0	a	I read the news in the newspaper every morning as I drive<eol>.my father drives the car to buy newspapers every day
7364-A	0	a	There is a reflection of the moon in the parking lot<eol>.There are many cars in the parking lot
7364-B	1	a	There is a reflection of the moon in the parking lot<eol>.The ground of the parking lot cannot produce reflections
7364-C	0	a	There is a reflection of the moon in the parking lot<eol>.The moonlight makes the parking lot brighter
7365-A	1	a	you can always buy a book from the library<eol>.You can usually borrow but not buy a book from the library
7365-B	0	a	you can always buy a book from the library<eol>.People can bring the books they bought outside to the library
7365-C	0	a	you can always buy a book from the library<eol>.you need to return the book back sometime after you borrow it from the library
7366-A	0	a	Starbucks is the name of a theatre<eol>.coffee helps people to stay awake
7366-B	0	a	Starbucks is the name of a theatre<eol>.People can bring the coffee of Starbucks to the theatre
7366-C	1	a	Starbucks is the name of a theatre<eol>.Starbucks is a coffee shop, not a theatre
7367-A	0	a	Caterpillars used to be butterflies<eol>.Butterflies are beautiful but caterpillars are ugly
7367-B	0	a	Caterpillars used to be butterflies<eol>.people used to think that the caterpillars are pests
7367-C	1	a	Caterpillars used to be butterflies<eol>.A butterfly grows from a caterpillar
7368-A	0	a	his lifestyle is black<eol>.green lifestyles should be encouraged
7368-B	1	a	his lifestyle is black<eol>.black is not a word to describe one's lifestyle, but green is
7368-C	0	a	his lifestyle is black<eol>.black is a dark color, and green is a light color
7369-A	0	a	I bought a ticket and played in a baseball game<eol>.If you want to see baseball players, you need to buy the ticket
7369-B	0	a	I bought a ticket and played in a baseball game<eol>.you don't have to play well in order to watch a baseball game
7369-C	1	a	I bought a ticket and played in a baseball game<eol>.people buy tickets to watch a game, not to play a game
7370-A	0	a	American people speak American<eol>.American people can be from different races
7370-B	1	a	American people speak American<eol>.American is not a kind of language and American people speak English
7370-C	0	a	American people speak American<eol>.Many American people can speak many kinds of languages
7371-A	0	a	There is a shark living in my fish tank<eol>.Fish can be kept in a fish tank
7371-B	0	a	There is a shark living in my fish tank<eol>.Sharks are attracted by the smell of blood inside the fish tank
7371-C	1	a	There is a shark living in my fish tank<eol>.A shark cannot be kept in a fish tank, it's too big and dangerous
7372-A	1	a	parents often punish their children for behaving well<eol>.behaving well is a nice thing which deserves rewarding rather than punishing
7372-B	0	a	parents often punish their children for behaving well<eol>.parents rewards their children when they help others
7372-C	0	a	parents often punish their children for behaving well<eol>.parents need to be careful when punishing and rewarding their children
7373-A	0	a	Lions can climb trees<eol>.Lions eat monkeys, which can climb the tree
7373-B	0	a	Lions can climb trees<eol>.Lions like to have a rest under the tree
7373-C	1	a	Lions can climb trees<eol>.Lions don't have the ability to climb trees
7374-A	1	a	I open the closet and see the sky<eol>.you cannot see the outside world through the closet
7374-B	0	a	I open the closet and see the sky<eol>.closet is used to contain clothes
7374-C	0	a	I open the closet and see the sky<eol>.looking at the sky can be relaxing
7375-A	0	a	I am wearing a pair of binoculars<eol>.binocular can help us to see things far away
7375-B	0	a	I am wearing a pair of binoculars<eol>.He likes wearing shirts and buying binocular
7375-C	1	a	I am wearing a pair of binoculars<eol>.binocular is not something people would wear
7376-A	0	a	I first met my boyfriend on September the 31st<eol>.September is followed by October
7376-B	0	a	I first met my boyfriend on September the 31st<eol>.Many people are born in September, including my boyfriend
7376-C	1	a	I first met my boyfriend on September the 31st<eol>.there are only 30 days in September
7377-A	0	a	the day before Friday is Saturday<eol>.people like Saturday because no work is needed on Saturday
7377-B	0	a	the day before Friday is Saturday<eol>.There are seven days in a week, including Friday and Saturday
7377-C	1	a	the day before Friday is Saturday<eol>.the day after Friday is Saturday
7378-A	0	a	Turn on the lights when driving in the rain<eol>.driving in heavy rain could be dangerous
7378-B	0	a	Turn on the lights when driving in the rain<eol>.My cars' lights are broken when raining
7378-C	1	a	Turn on the lights when driving in the rain<eol>.turning the lights on is not helpful when driving in the rain
7379-A	0	a	my dream is to be a doctor because I want to educate people<eol>.children need good teachers to teach them and doctors to cure them
7379-B	0	a	my dream is to be a doctor because I want to educate people<eol>.Having good education always means that you will find a good job, like the doctor
7379-C	1	a	my dream is to be a doctor because I want to educate people<eol>.educating people is the teachers' duty, not the doctors'
7380-A	0	a	you need to speed up when driving to a school area<eol>.Roadside signs in the school area can alert people of the nearby road condition
7380-B	0	a	you need to speed up when driving to a school area<eol>.School areas are usually crowded during school hours
7380-C	1	a	you need to speed up when driving to a school area<eol>.we should drive carefully and slowly when passing through school areas
7381-A	1	a	we should put the carton in the non-recycling bin<eol>.Cartons are recyclable
7381-B	0	a	we should put the carton in the non-recycling bin<eol>.we should put the plastic bag in the non-recycling bin
7381-C	0	a	we should put the carton in the non-recycling bin<eol>.There are many non-recycling bins and cartons on the street
7382-A	0	a	He put the staples into the lighter<eol>.people who smoke carry a lighter with them
7382-B	0	a	He put the staples into the lighter<eol>.staples can help staple papers together
7382-C	1	a	He put the staples into the lighter<eol>.there is no room for staples in the lighter
7383-A	0	a	After the accident, she called the police to pay for the damage<eol>.no one wants to have a car accident and pay for the damage
7383-B	0	a	After the accident, she called the police to pay for the damage<eol>.we should call the police if there is a car accident
7383-C	1	a	After the accident, she called the police to pay for the damage<eol>.it's not the police's duty to pay for the damage after a car accident
7384-A	1	a	She drew a picture with a flute<eol>.a flute is a kind of instrument, not a painting tool
7384-B	0	a	She drew a picture with a flute<eol>.there is a flute on the picture
7384-C	0	a	She drew a picture with a flute<eol>.you can use different tools to draw a picture of a flute
7385-A	1	a	I cut the paper with erasers<eol>.Eraser is used to erase pencil marks and it cannot cut things
7385-B	0	a	I cut the paper with erasers<eol>.Children should not be allowed to cut papers by themselves
7385-C	0	a	I cut the paper with erasers<eol>.Both erasers and papers are stationeries
7386-A	0	a	John is using a knife to eat his soup<eol>.a knife is necessary when you eat a steak after the soup
7386-B	1	a	John is using a knife to eat his soup<eol>.a knife cannot hold liquid so it is not suitable for eating soup
7386-C	0	a	John is using a knife to eat his soup<eol>.After the soup, I want to buy a knife
7387-A	0	a	The blocks fell down because the child began to cry<eol>.children inside the same blocks always know each other
7387-B	1	a	The blocks fell down because the child began to cry<eol>.the child crying cannot cause the blocks to fall down
7387-C	0	a	The blocks fell down because the child began to cry<eol>.blocks are more likely to fall when they are piled high
7388-A	0	a	my neighbors were causing a lot of noise so I opened my windows<eol>.it is not polite to make noise at night
7388-B	1	a	my neighbors were causing a lot of noise so I opened my windows<eol>.Opening the windows would only let more noise come in
7388-C	0	a	my neighbors were causing a lot of noise so I opened my windows<eol>.opening the window will let the fresh air in
7389-A	0	a	the light was too dim so I began reading<eol>.the lamp may darken if it is used for a long time
7389-B	1	a	the light was too dim so I began reading<eol>.dim light is not suitable for reading
7389-C	0	a	the light was too dim so I began reading<eol>.I read until the light was too dim
7390-A	1	a	She caught a cold, so she put on a helmet to avoid spreading it to others<eol>.a helmet cannot help to prevent transmission of germs
7390-B	0	a	She caught a cold, so she put on a helmet to avoid spreading it to others<eol>.she wears a helmet when she rides a bike
7390-C	0	a	She caught a cold, so she put on a helmet to avoid spreading it to others<eol>.sometimes people wear masks because of the cold weather
7391-A	0	a	He put on his shoes with his eyes<eol>.eyes and shoes are very important to humans
7391-B	1	a	He put on his shoes with his eyes<eol>.The eyes cannot do the actions of putting on the shoes
7391-C	0	a	He put on his shoes with his eyes<eol>.it would be difficult to put on the shoes if the eyes cannot see
7392-A	0	a	we held a party in the library last week<eol>.not everyone likes parties or studying in the library
7392-B	1	a	we held a party in the library last week<eol>.the library is a place where people read and study and parties are not allowed in it
7392-C	0	a	we held a party in the library last week<eol>.there are many preparations to do if you want to hold a party
7393-A	0	a	My cat's nails are so short that they scratch me<eol>.the cats' owners should remember to cut their cats' long nails in time
7393-B	0	a	My cat's nails are so short that they scratch me<eol>.skin scrapes should be disinfected as soon as possible
7393-C	1	a	My cat's nails are so short that they scratch me<eol>.short nails won't scratch people, long nails will
7394-A	1	a	after finishing the assignment I felt stressful<eol>.there's no need to feel stressful after the assignment is finished
7394-B	0	a	after finishing the assignment I felt stressful<eol>.I could use some rest to release stress after finishing the assignment
7394-C	0	a	after finishing the assignment I felt stressful<eol>.difficult assignments can be a source of stress
7395-A	0	a	I missed the deadline of the paper and felt at ease<eol>.you should not delay your work if you don't want to miss the deadline for your paper
7395-B	1	a	I missed the deadline of the paper and felt at ease<eol>.missing the deadline is a depressing thing
7395-C	0	a	I missed the deadline of the paper and felt at ease<eol>.People felt at ease if they finished their paper before the deadline
7396-A	1	a	He put out the fire by pouring oil on it<eol>.the oil would only make it burn even hotter
7396-B	0	a	He put out the fire by pouring oil on it<eol>.oil can be used for cooking and making fire
7396-C	0	a	He put out the fire by pouring oil on it<eol>.call 911 when there is a fire or oil exploration
7397-A	1	a	There are still many areas where people do not have enough air to breathe.<eol>.Air is sufficient on the earth and there won't be a shortage of air in any area.
7397-B	0	a	There are still many areas where people do not have enough air to breathe.<eol>.There is not enough air under the water for people to survive.
7397-C	0	a	There are still many areas where people do not have enough air to breathe.<eol>.People in different areas live in different air conditions.
7398-A	1	a	when there is too much sunlight, there is a risk for flood<eol>.sunlight is not the cause of the flood
7398-B	0	a	when there is too much sunlight, there is a risk for flood<eol>.a flood means there will be a lot of water
7398-C	0	a	when there is too much sunlight, there is a risk for flood<eol>.a moderate amount of sunlight is good for health
7399-A	0	a	my favorite thing is skiing in the lake<eol>.there are different kinds of fish in the lake
7399-B	0	a	my favorite thing is skiing in the lake<eol>.skiing could be dangerous for beginners
7399-C	1	a	my favorite thing is skiing in the lake<eol>.a lake is not the right place for skiing
7400-A	0	a	He disliked this singer a lot so he went to her concert<eol>.singers can make money by holding concerts
7400-B	0	a	He disliked this singer a lot so he went to her concert<eol>.different people have different favorite singers
7400-C	1	a	He disliked this singer a lot so he went to her concert<eol>.people won't go to a singer's concert because they dislike this singer
7401-A	0	a	we cooked too little rice so some were left.<eol>.left food cannot be kept for long
7401-B	0	a	we cooked too little rice so some were left.<eol>.It is difficult to control the amount of rice to avoid leaving some rice
7401-C	1	a	we cooked too little rice so some were left.<eol>.food is often left when it is too much, not too little
7402-A	1	a	Dishwasher brings us a lot of trouble<eol>.Dishwasher frees us from washing dishes by hands
7402-B	0	a	Dishwasher brings us a lot of trouble<eol>.Many apartments offer dishwashers to their residents
7402-C	0	a	Dishwasher brings us a lot of trouble<eol>.No one likes trouble
7403-A	0	a	the ground was covered by wind after the storm<eol>.the storm can bring a lot of wind
7403-B	1	a	the ground was covered by wind after the storm<eol>.the wind is made up of air and can cover nothing
7403-C	0	a	the ground was covered by wind after the storm<eol>.the storm will blow away many things covers on the ground
7404-A	0	a	All tableware can be put into the microwave for heating<eol>.Using the microwave to heat leftovers is convenient
7404-B	0	a	All tableware can be put into the microwave for heating<eol>.Tableware are made of different materials
7404-C	1	a	All tableware can be put into the microwave for heating<eol>.Some materials can not be placed in the microwave oven for heating
7405-A	0	a	Cindy is really tired so she decides to stay up late<eol>.staying up late is not good for health
7405-B	1	a	Cindy is really tired so she decides to stay up late<eol>.staying up late will make people feel more tired
7405-C	0	a	Cindy is really tired so she decides to stay up late<eol>.people have no energy when feeling tired
7406-A	0	a	apple is unhealthy for our life<eol>.People should take care of their health and eat some apples
7406-B	1	a	apple is unhealthy for our life<eol>.Apple has a lot of nutrition
7406-C	0	a	apple is unhealthy for our life<eol>.Apple will publish its new products in September
7407-A	0	a	Everyone likes pork<eol>.Pork becomes much more expensive in China recently
7407-B	1	a	Everyone likes pork<eol>.People having special religion could not eat pork
7407-C	0	a	Everyone likes pork<eol>.Everyone should keep a balanced diet by eating some meats, like pork
7408-A	0	a	People should drink some water before sports<eol>.People should drink water and do sports every day
7408-B	0	a	People should drink some water before sports<eol>.Water pollution is a serious problem around the world
7408-C	1	a	People should drink some water before sports<eol>.Doing sports will decrease the partition of water in our body
7409-A	1	a	We should take a private car to decrease pollution<eol>.Public transportation will release less harmful gas than private cars
7409-B	0	a	We should take a private car to decrease pollution<eol>.We should change our transportation method to decrease pollution
7409-C	0	a	We should take a private car to decrease pollution<eol>.Public transportation is usually very crowded
7410-A	0	a	My son got a high grade, so he studied really hard<eol>.Every student should study harder to pursue higher grade
7410-B	0	a	My son got a high grade, so he studied really hard<eol>.My son sometimes is facing too much pressure
7410-C	1	a	My son got a high grade, so he studied really hard<eol>.Studying hard is the reason for getting a high score but not the result
7411-A	0	a	You should wear fewer clothes when the winter is coming<eol>.Chinese Spring Festival is in winter
7411-B	1	a	You should wear fewer clothes when the winter is coming<eol>.Winter is so cold, so people should wear more clothes
7411-C	0	a	You should wear fewer clothes when the winter is coming<eol>.In winter, people like to wear clothes in dark colors
7412-A	0	a	People could survive without food<eol>.If you want to lose weight, you should eat less food
7412-B	1	a	People could survive without food<eol>.Food is essential for our living
7412-C	0	a	People could survive without food<eol>.For the poor, surviving is a big problem because of the lack of food
7413-A	0	a	People should drink paint every day<eol>.Some people prefer to drinking coke
7413-B	1	a	People should drink paint every day<eol>.Paint is poisonous for our human
7413-C	0	a	People should drink paint every day<eol>.Paint has a special smell
7414-A	1	a	Please touch the fire<eol>.Fire is too hot and will hurt our body
7414-B	0	a	Please touch the fire<eol>.We need fire to cook
7414-C	0	a	Please touch the fire<eol>.The first time for people to use fire was around ten thousand years ago
7415-A	1	a	I wear shoes on my face<eol>.Shoes are for our feet but not face
7415-B	0	a	I wear shoes on my face<eol>.People should keep their shoes clean
7415-C	0	a	I wear shoes on my face<eol>.You can not judge a person just from his face
7416-A	1	a	Tigers only eat meat<eol>.Tigers are carnivores
7416-B	0	a	Tigers only eat meat<eol>.We can see tigers in the zoo
7416-C	0	a	Tigers only eat meat<eol>.Not everyone knows the taste of tiger meat
7417-A	1	a	I love the glacier in Taiwan<eol>.Taiwan doesn't have a glacier
7417-B	0	a	I love the glacier in Taiwan<eol>.Taiwan is an island near to the mainland of China
7417-C	0	a	I love the glacier in Taiwan<eol>.Some people living in Taiwan like the glacier
7418-A	0	a	i will go to South Africa to see pandas<eol>.Pandas are really cute
7418-B	1	a	i will go to South Africa to see pandas<eol>.Pandas' habitations are mainly in China
7418-C	0	a	i will go to South Africa to see pandas<eol>.China sends several pandas to South Africa as gifts
7419-A	1	a	China is one of the smallest countries in the world<eol>.China has the largest population in the world
7419-B	0	a	China is one of the smallest countries in the world<eol>.China is smaller than Russia
7419-C	0	a	China is one of the smallest countries in the world<eol>.China is a country which has more than five thousand years of history
7420-A	0	a	People can see everything clearly at night<eol>.People will sleep at night
7420-B	1	a	People can see everything clearly at night<eol>.At night, it is too dark for our human to see everything clearly
7420-C	0	a	People can see everything clearly at night<eol>.With a flashlight, people can see everything clearly at night
7421-A	1	a	People can ride a bike on the sea<eol>.People can not stand on the surface of the water
7421-B	0	a	People can ride a bike on the sea<eol>.The sea is bigger than a bike
7421-C	0	a	People can ride a bike on the sea<eol>.Riding a bike causes too much energy, just like swimming in the sea
7422-A	0	a	Blackboard is one of the most popular singers in the world<eol>.People can write the lyric of songs on the blackboard
7422-B	0	a	Blackboard is one of the most popular singers in the world<eol>.That singer buy many blackboards for our school
7422-C	1	a	Blackboard is one of the most popular singers in the world<eol>.Blackboard is not singers
7423-A	1	a	You should not wear sunglasses under the sunshine<eol>.Wearing sunglasses could protect your eyes from the sunlight
7423-B	0	a	You should not wear sunglasses under the sunshine<eol>.Sunglasses are expensive
7423-C	0	a	You should not wear sunglasses under the sunshine<eol>.People under sunshine looks brighter
7424-A	1	a	You should wear a bikini in the cinema<eol>.Bikini is not suitable for the cinema
7424-B	0	a	You should wear a bikini in the cinema<eol>.Wearing bikini looks sexy
7424-C	0	a	You should wear a bikini in the cinema<eol>.People will keep silent in the cinema
7425-A	0	a	People will sleep in the morning<eol>.The temperature at midnight is lower than 10 am in the morning
7425-B	1	a	People will sleep in the morning<eol>.People need to have rest at night to prepare for the next day's work
7425-C	0	a	People will sleep in the morning<eol>.Some people can not sleep at night because they need to work at that time
7426-A	1	a	I will take the subway to Japan from China tomorrow<eol>.There is no subway from China to Japan
7426-B	0	a	I will take the subway to Japan from China tomorrow<eol>.Japanese culture is similar to Chinese culture
7426-C	0	a	I will take the subway to Japan from China tomorrow<eol>.Both China and Japan have many subways
7427-A	1	a	Yesterday I ate thirty times<eol>.People usually eat three or four times a day
7427-B	0	a	Yesterday I ate thirty times<eol>.Yesterday my son learned how to pronounce the word 'thirty'
7427-C	0	a	Yesterday I ate thirty times<eol>.People need food for the living
7428-A	1	a	I use my mobile phone to play League of Legends<eol>.League of Legends is a video game running on the computer
7428-B	0	a	I use my mobile phone to play League of Legends<eol>.People can use their mobile phone to watch videos of League of Legends
7428-C	0	a	I use my mobile phone to play League of Legends<eol>.Laptop is usually more expensive than a mobile phone
7429-A	0	a	I can use my bike to watch video<eol>.Biking is a way to exercise yourself
7429-B	1	a	I can use my bike to watch video<eol>.You can not use your bike to watch video
7429-C	0	a	I can use my bike to watch video<eol>.People can ride a bike to the cinema to watch videos
7430-A	0	a	I wear a coat because today the sunlight is so strong<eol>.People will wear a coat and stand under sunlight when they feel cold
7430-B	0	a	I wear a coat because today the sunlight is so strong<eol>.Hats have many different styles
7430-C	1	a	I wear a coat because today the sunlight is so strong<eol>.Wear a hat protects you from being hurt by the strong sunlight
7431-A	0	a	Hotpot ate me today<eol>.Chinese people like eating hotpot
7431-B	1	a	Hotpot ate me today<eol>.people eat food, but not food eats people
7431-C	0	a	Hotpot ate me today<eol>.People usually eat hotpot in winter
7432-A	1	a	You can learn Chinese from English people<eol>.English people will teach you English but not Chinese
7432-B	0	a	You can learn Chinese from English people<eol>.China has a close relationship with England
7432-C	0	a	You can learn Chinese from English people<eol>.Many Chinese students will learn English in school
7433-A	0	a	My pet goes to its office to work every day<eol>.My father loves working and my pets
7433-B	1	a	My pet goes to its office to work every day<eol>.Pets do not need to work in the office
7433-C	0	a	My pet goes to its office to work every day<eol>.My father sometimes keeps my pet in his office
7434-A	0	a	My bag buys mother for me<eol>.I really like the bag my mother bought for me
7434-B	0	a	My bag buys mother for me<eol>.My mother goes to the mall to buy a bag for me
7434-C	1	a	My bag buys mother for me<eol>.Only person can buy bags, but bags can not buy a person
7435-A	0	a	My dog likes driving car<eol>.My brother can drive cars and likes my dog very much
7435-B	0	a	My dog likes driving car<eol>.My parents like to bring my dog and drive the car for a ride
7435-C	1	a	My dog likes driving car<eol>.Dogs can not driving, but the human can
7436-A	1	a	My parents buy a son for me as a gift<eol>.You can not buy a person as a gift
7436-B	0	a	My parents buy a son for me as a gift<eol>.Parents can buy their sons some gifts
7436-C	0	a	My parents buy a son for me as a gift<eol>.My parents told my son to take care of the gift carefully
7437-A	0	a	The sharks live on the land<eol>.Sharks sometimes will attack animals living on the ground
7437-B	1	a	The sharks live on the land<eol>.Sharks are aquatic animals but not land animals
7437-C	0	a	The sharks live on the land<eol>.It is dangerous for the human who living on the ground to meet a shark
7438-A	1	a	Giraffes eat leaves from sea<eol>.Leaves are on the trees but not sea
7438-B	0	a	Giraffes eat leaves from sea<eol>.Giraffes are land animals and can not live in the sea
7438-C	0	a	Giraffes eat leaves from sea<eol>.There are a lot of fishes on the sea and leaves on the tree
7439-A	0	a	Both monkeys and tigers like eating bananas<eol>.Tigers sometimes will eat monkeys as their foods
7439-B	0	a	Both monkeys and tigers like eating bananas<eol>.Monkeys live on the tree and eat bananas, but tigers live on the land
7439-C	1	a	Both monkeys and tigers like eating bananas<eol>.Monkey eats bananas, but tigers are carnivorous animals
7440-A	0	a	I clean my feet before eating<eol>.people should keep both their hands and feet clean
7440-B	1	a	I clean my feet before eating<eol>.people use their hands not feet to eat
7440-C	0	a	I clean my feet before eating<eol>.people need to keep clean and eat every day
7441-A	0	a	Hongkong is not a part of China<eol>.Some people in Hongkong do not regard themselves as Chinese
7441-B	1	a	Hongkong is not a part of China<eol>.Hongkong belongs to China after British finish its govern in Hongkong
7441-C	0	a	Hongkong is not a part of China<eol>.Some people in Hongkong want Hongkong to be an independent country
7442-A	0	a	I can fly in the sky<eol>.Some birds can fly in the sky and swim in the water
7442-B	1	a	I can fly in the sky<eol>.Humans can swim in the water but can not fly in the sky
7442-C	0	a	I can fly in the sky<eol>.People can take a plane to the sky and a ship across the sea
7443-A	0	a	The wood sank to the bottom<eol>.The wood soaked the water will rot
7443-B	0	a	The wood sank to the bottom<eol>.Some plants are living at the bottom of water
7443-C	1	a	The wood sank to the bottom<eol>.The wood is lighter than the water, so it would float on it
7444-A	0	a	There is a lot of sugar in the sea<eol>.Sugar tastes sweet, and salty tastes salty
7444-B	1	a	There is a lot of sugar in the sea<eol>.Seawater contains a lot of salt, but does not contain sugar
7444-C	0	a	There is a lot of sugar in the sea<eol>.People can get salt from the sea
7445-A	0	a	The seawater is not drinkable<eol>.Seawater pollution is a serious problem for human
7445-B	0	a	The seawater is not drinkable<eol>.By distillation, we can change the seawater into drinkable water
7445-C	1	a	The seawater is not drinkable<eol>.Human could only drink fresh water, and the seawater is not drinkable
7446-A	1	a	The summer comes before the spring<eol>.The order of the seasons is spring, summer, autumn, and winter
7446-B	0	a	The summer comes before the spring<eol>.The average temperature in summer is higher than in spring
7446-C	0	a	The summer comes before the spring<eol>.In summer people wear fewer clothes than in spring
7447-A	1	a	People should drive fast when meeting a zebra crossing<eol>.The driver should drive slowly to give way to to the passengers on zebra crossing
7447-B	0	a	People should drive fast when meeting a zebra crossing<eol>.People should walk on the zebra crossing when crossing the intersection
7447-C	0	a	People should drive fast when meeting a zebra crossing<eol>.Driver should drive slowly in the city
7448-A	0	a	I finished high school and went to primary school<eol>.In both primary school and high school, we can learn something
7448-B	0	a	I finished high school and went to primary school<eol>.In both primary school and high school, we need to pay the fee
7448-C	1	a	I finished high school and went to primary school<eol>.The requirement for entering a high school is to finish primary school
7449-A	1	a	I am going to be late, so I walk slower<eol>.People usually walk faster when they are in a hurry
7449-B	0	a	I am going to be late, so I walk slower<eol>.Walking fast can cost more calories than slowly
7449-C	0	a	I am going to be late, so I walk slower<eol>.Walking fast will make people more tired than walking slowly
7450-A	0	a	His friend laughs at his haircut, so he is happy<eol>.We should not laugh at our friends' haircut
7450-B	1	a	His friend laughs at his haircut, so he is happy<eol>.No one will feel happy when being laughed by others
7450-C	0	a	His friend laughs at his haircut, so he is happy<eol>.People sometimes want a new haircut to avoid being laughed at by others
7451-A	0	a	She is mean to me, so I like her<eol>.We should not be mean to people
7451-B	0	a	She is mean to me, so I like her<eol>.We don't need to like everyone
7451-C	1	a	She is mean to me, so I like her<eol>.People who are mean to others won't be liked
7452-A	0	a	She got a high score, so she is popular<eol>.You need to treat others friendsly if you want to be popular
7452-B	0	a	She got a high score, so she is popular<eol>.You need to work hard to get a high score
7452-C	1	a	She got a high score, so she is popular<eol>.Getting a high score does not mean that will be popular
7453-A	0	a	She is thin, so she wants to lose weight<eol>.No matter heavy or thin, health is the most important thing
7453-B	0	a	She is thin, so she wants to lose weight<eol>.It is really hard to lose weight for heavy people
7453-C	1	a	She is thin, so she wants to lose weight<eol>.Thin people do not need to lose weight, but the heavy people need
7454-A	0	a	I like singing, so I go to the cinema<eol>.Some movies in the cinema are about singing
7454-B	1	a	I like singing, so I go to the cinema<eol>.People should keep silent in the cinema, so they can not sing
7454-C	0	a	I like singing, so I go to the cinema<eol>.People can go to the cinema and listen to the song in movies
7455-A	0	a	I like swimming, so I went to the zoo yesterday<eol>.We can watch animals swimming in the zoo
7455-B	0	a	I like swimming, so I went to the zoo yesterday<eol>.Some animals in the zoo can swim in the water
7455-C	1	a	I like swimming, so I went to the zoo yesterday<eol>.Zoo is not the place for swimming
7456-A	0	a	She keeps a good figure, so she runs every day<eol>.If people want to keep good figures, running is a good choice
7456-B	0	a	She keeps a good figure, so she runs every day<eol>.There are other ways to keep a good figure, such as swimming
7456-C	1	a	She keeps a good figure, so she runs every day<eol>.Running is the reason for keeping a good figure but not result
7457-A	1	a	I dreamed of plenty of coins, and woke up with a pocket full of coins<eol>.What you dream of can not become the reality
7457-B	0	a	I dreamed of plenty of coins, and woke up with a pocket full of coins<eol>.We sometimes dream of something we eager to own in the reality
7457-C	0	a	I dreamed of plenty of coins, and woke up with a pocket full of coins<eol>.We can only dream when we are sleep
7458-A	0	a	The sunlight is so strong, so I open the curtain<eol>.Beautiful curtains can make the bedroom more beautiful
7458-B	1	a	The sunlight is so strong, so I open the curtain<eol>.Opening the curtain will only let more sunlight in
7458-C	0	a	The sunlight is so strong, so I open the curtain<eol>.People usually close the curtain before they sleep
7459-A	0	a	I can not see the book clearly because of darkness, so I turn off the lamp<eol>.It is bad for our eyes to read in dim light
7459-B	0	a	I can not see the book clearly because of darkness, so I turn off the lamp<eol>.Lamp can offer enough light for human to right in the dark
7459-C	1	a	I can not see the book clearly because of darkness, so I turn off the lamp<eol>.Turning off the lamp will only make it harder to see the book
7460-A	0	a	Nuclear weapons are usually used in the war<eol>.We should stop producing nuclear weapons to avoid wars and protect our harmony life
7460-B	0	a	Nuclear weapons are usually used in the war<eol>.Nuclear energy can be used not only as weapons in the war but also to produce electricity
7460-C	1	a	Nuclear weapons are usually used in the war<eol>.Nuclear weapons are too distractive and only used twice in human history
